order_id,user_id,menu_id,quantity,price,total_amount,order_date,payment_method
5648,1970,1628,2,598,1196,2025-02-21,COD
5649,629,1700,2,486,972,2024-11-12,Card
5650,1938,684,3,347,1041,2024-03-06,UPI
5651,1621,1944,4,264,1056,2025-02-02,Card
5652,1761,1222,2,296,592,2025-01-28,Card
5653,1507,393,1,220,220,2024-09-15,Card
5654,907,1533,2,150,300,2025-04-09,UPI
5655,1934,1214,4,354,1416,2024-06-27,UPI
5656,483,68,3,126,378,2024-03-25,UPI
5657,1297,1930,2,276,552,2024-12-18,Card
5658,113,227,3,513,1539,2025-05-06,COD
5659,1366,797,4,369,1476,2024-12-12,UPI
5660,625,688,3,219,657,2024-11-11,COD
5661,1443,1147,4,204,816,2025-04-30,Card
5662,1364,1906,2,378,756,2024-04-26,Card
5663,468,147,4,208,832,2024-01-19,UPI
5664,396,450,1,308,308,2024-10-05,Card
5665,1499,1904,3,508,1524,2025-02-24,Card
5666,1481,1218,2,440,880,2024-04-12,UPI
5667,1843,460,4,581,2324,2024-11-12,COD
5668,1848,278,2,515,1030,2024-09-23,UPI
5669,1276,1396,1,112,112,2024-08-07,UPI
5670,325,1170,1,249,249,2024-06-21,UPI
5671,84,1283,2,576,1152,2025-04-09,Card
5672,1878,1180,1,409,409,2024-01-12,COD
5673,826,1260,3,342,1026,2025-04-30,COD
5674,429,681,3,338,1014,2024-08-16,Card
5675,1224,514,2,484,968,2024-08-07,UPI
5676,1203,889,4,106,424,2024-03-31,UPI
5677,961,1232,1,258,258,2025-01-02,Card
5678,605,947,4,245,980,2024-04-16,Card
5679,1612,429,1,145,145,2024-08-14,Card
5680,1722,116,2,213,426,2024-10-18,Card
5681,1744,394,2,479,958,2024-03-22,UPI
5682,1347,1185,2,127,254,2024-09-08,Card
5683,993,1076,4,147,588,2024-12-26,Card
5684,189,712,4,481,1924,2024-12-19,UPI
5685,554,1959,4,545,2180,2025-05-10,COD
5686,1978,1426,2,338,676,2024-09-02,UPI
5687,139,1897,4,355,1420,2025-01-01,UPI
5688,1129,662,1,195,195,2024-05-04,Card
5689,29,220,3,562,1686,2024-05-11,Card
5690,75,661,3,175,525,2024-08-08,COD
5691,1225,1288,4,429,1716,2024-12-02,UPI
5692,840,335,4,265,1060,2024-11-17,UPI
5693,870,778,2,563,1126,2024-09-24,Card
5694,364,768,3,597,1791,2025-01-11,Card
5695,606,1098,4,291,1164,2025-02-14,COD
5696,670,1271,2,205,410,2024-05-21,COD
5697,952,166,4,241,964,2025-01-12,UPI
5698,499,1733,2,250,500,2025-02-25,COD
5699,1458,98,3,306,918,2024-12-27,COD
5700,801,770,2,283,566,2025-01-02,UPI
5701,1795,1939,1,446,446,2024-04-09,COD
5702,1188,1406,3,303,909,2025-04-02,UPI
5703,800,1714,1,153,153,2024-12-23,Card
5704,550,1801,4,392,1568,2025-02-23,COD
5705,360,1520,1,540,540,2024-05-15,COD
5706,1469,1749,4,100,400,2024-09-08,UPI
5707,575,27,3,598,1794,2024-05-13,Card
5708,709,1484,4,565,2260,2024-01-05,Card
5709,222,383,3,226,678,2024-02-25,COD
5710,642,172,4,561,2244,2024-03-05,Card
5711,1586,1211,3,134,402,2024-02-09,COD
5712,1126,1473,2,284,568,2024-03-16,UPI
5713,1754,326,3,422,1266,2024-08-27,Card
5714,1900,1411,1,402,402,2025-03-08,UPI
5715,1122,1712,4,588,2352,2025-02-07,Card
5716,1593,870,4,178,712,2024-12-24,Card
5717,842,1614,4,419,1676,2024-04-11,Card
5718,259,853,4,243,972,2025-03-06,UPI
5719,97,375,2,502,1004,2024-09-18,Card
5720,483,3,1,230,230,2025-05-02,COD
5721,223,301,1,297,297,2025-03-04,Card
5722,524,411,4,427,1708,2025-02-21,COD
5723,335,920,2,202,404,2024-03-07,Card
5724,1307,1751,1,476,476,2024-05-25,Card
5725,1187,1736,3,473,1419,2024-05-14,UPI
5726,200,990,4,530,2120,2024-05-26,COD
5727,47,304,2,108,216,2024-10-06,UPI
5728,1775,1107,1,599,599,2024-08-12,UPI
5729,138,1476,3,108,324,2024-08-08,Card
5730,672,291,3,503,1509,2024-01-09,COD
5731,1708,1801,2,392,784,2024-11-12,UPI
5732,1859,1361,4,438,1752,2024-03-12,COD
5733,948,1086,3,248,744,2025-01-30,Card
5734,1841,506,4,243,972,2024-11-23,COD
5735,653,1447,3,594,1782,2024-01-24,UPI
5736,1556,1729,2,420,840,2024-05-15,UPI
5737,1465,1707,2,312,624,2025-04-15,Card
5738,575,1542,1,506,506,2024-03-10,UPI
5739,702,828,1,474,474,2024-12-02,COD
5740,728,779,3,423,1269,2024-10-15,Card
5741,1897,32,4,192,768,2025-04-10,COD
5742,1413,323,4,438,1752,2024-11-20,Card
5743,486,424,3,513,1539,2025-03-24,UPI
5744,908,803,2,116,232,2024-10-21,Card
5745,1025,664,1,572,572,2024-08-20,Card
5746,1498,326,4,422,1688,2024-05-20,Card
5747,920,932,1,476,476,2024-10-29,Card
5748,1501,27,2,598,1196,2024-09-07,COD
5749,1949,1424,4,364,1456,2024-10-05,UPI
5750,13,453,1,396,396,2024-08-09,Card
5751,1572,201,4,454,1816,2024-08-30,Card
5752,1349,1789,3,435,1305,2024-01-25,COD
5753,826,284,1,493,493,2024-06-10,COD
5754,1996,302,4,108,432,2024-01-02,COD
5755,218,305,3,527,1581,2025-01-13,Card
5756,1784,273,3,554,1662,2024-12-29,COD
5757,1823,584,1,353,353,2025-04-29,Card
5758,753,501,4,300,1200,2024-12-16,Card
5759,412,786,1,195,195,2024-12-30,COD
5760,1575,84,3,485,1455,2024-03-25,Card
5761,1977,1291,4,306,1224,2024-03-18,UPI
5762,1341,1559,4,328,1312,2024-07-27,COD
5763,1665,93,2,423,846,2024-11-10,COD
5764,32,554,1,256,256,2024-05-21,UPI
5765,103,1007,4,208,832,2024-06-15,UPI
5766,1656,699,4,114,456,2025-05-09,Card
5767,973,459,4,140,560,2024-10-04,UPI
5768,237,314,4,455,1820,2024-10-03,Card
5769,1826,1803,4,254,1016,2024-03-23,Card
5770,1472,594,3,402,1206,2025-03-20,UPI
5771,44,1050,1,203,203,2024-10-24,UPI
5772,549,897,1,561,561,2024-11-27,UPI
5773,1025,1413,1,490,490,2025-04-28,Card
5774,1064,424,3,513,1539,2024-06-22,UPI
5775,726,1103,1,427,427,2024-02-27,COD
5776,1011,483,1,187,187,2025-01-30,UPI
5777,576,36,1,365,365,2024-09-16,COD
5778,85,1070,2,215,430,2024-09-27,COD
5779,905,1967,1,164,164,2024-03-01,COD
5780,1626,448,4,118,472,2024-01-13,COD
5781,1938,1314,3,454,1362,2025-03-15,COD
5782,1867,531,4,166,664,2025-01-18,Card
5783,1643,387,2,490,980,2025-01-18,UPI
5784,572,1945,2,417,834,2025-02-11,Card
5785,1117,113,3,304,912,2024-01-21,UPI
5786,929,1430,1,428,428,2024-11-05,UPI
5787,1297,1985,3,452,1356,2025-01-31,COD
5788,1311,1187,2,105,210,2025-05-05,UPI
5789,1697,664,3,572,1716,2024-05-06,UPI
5790,1495,913,3,355,1065,2025-02-28,UPI
5791,1196,1286,2,270,540,2024-02-29,Card
5792,1813,182,2,330,660,2025-02-09,COD
5793,815,1749,4,100,400,2024-01-03,UPI
5794,821,868,1,594,594,2024-12-20,Card
5795,820,220,4,562,2248,2024-04-18,Card
5796,676,117,3,499,1497,2024-03-01,Card
5797,1521,1993,1,255,255,2024-04-30,Card
5798,1155,1615,4,240,960,2025-03-20,COD
5799,1053,301,4,297,1188,2024-09-13,COD
5800,1356,443,1,206,206,2024-02-20,UPI
5801,116,1000,4,305,1220,2024-12-14,UPI
5802,1569,52,2,164,328,2024-02-02,Card
5803,11,1356,2,579,1158,2024-01-24,Card
5804,1757,74,2,413,826,2025-02-18,UPI
5805,1683,1358,1,222,222,2025-05-09,Card
5806,1703,1945,1,417,417,2024-04-16,UPI
5807,1571,1879,4,374,1496,2024-01-25,COD
5808,282,1337,1,328,328,2024-07-13,Card
5809,238,78,1,486,486,2025-04-01,UPI
5810,983,1245,4,274,1096,2025-02-14,UPI
5811,7,206,1,387,387,2025-04-14,UPI
5812,1740,442,1,216,216,2024-12-02,COD
5813,1417,1728,3,508,1524,2024-06-27,Card
5814,912,350,4,264,1056,2024-12-08,UPI
5815,1987,1933,3,468,1404,2024-11-19,UPI
5816,941,1604,2,378,756,2024-10-06,UPI
5817,496,516,2,529,1058,2024-08-08,UPI
5818,1984,63,4,128,512,2025-01-10,COD
5819,1653,583,3,338,1014,2024-06-20,Card
5820,636,1320,3,463,1389,2024-05-30,Card
5821,791,755,3,467,1401,2024-12-16,Card
5822,1214,259,4,289,1156,2024-04-02,COD
5823,1034,1939,2,446,892,2024-01-29,COD
5824,451,860,1,301,301,2024-11-01,COD
5825,1271,61,3,480,1440,2025-01-08,COD
5826,105,1909,1,122,122,2024-09-03,COD
5827,1484,619,2,519,1038,2024-01-07,UPI
5828,494,1517,3,209,627,2024-05-24,Card
5829,100,223,1,426,426,2024-09-25,Card
5830,1133,1378,2,404,808,2024-08-26,Card
5831,1182,810,1,193,193,2024-07-25,UPI
5832,1442,362,3,355,1065,2024-07-05,Card
5833,1427,614,2,181,362,2024-05-01,UPI
5834,876,1749,2,100,200,2024-02-24,COD
5835,445,935,4,582,2328,2024-08-03,COD
5836,1957,1358,1,222,222,2024-12-03,UPI
5837,153,1094,3,204,612,2024-12-30,COD
5838,1556,1836,1,550,550,2024-08-23,COD
5839,825,1714,1,153,153,2024-06-27,Card
5840,25,1171,1,477,477,2024-06-04,COD
5841,1145,510,3,374,1122,2024-10-26,UPI
5842,1524,1508,4,526,2104,2024-07-16,Card
5843,282,499,4,220,880,2024-08-14,UPI
5844,1074,1892,4,206,824,2024-05-05,UPI
5845,1249,1500,3,329,987,2024-01-22,Card
5846,945,362,3,355,1065,2024-12-21,COD
5847,675,1048,2,347,694,2024-11-23,Card
5848,1783,270,4,303,1212,2024-06-05,Card
5849,1740,607,2,263,526,2024-09-17,Card
5850,1722,1275,3,263,789,2024-08-31,UPI
5851,1298,1872,4,347,1388,2025-05-15,COD
5852,471,252,1,537,537,2025-04-12,COD
5853,1431,1864,2,221,442,2025-02-18,Card
5854,783,1974,1,498,498,2025-04-14,COD
5855,136,1764,1,381,381,2024-01-26,COD
5856,164,612,4,184,736,2025-01-23,UPI
5857,72,15,1,452,452,2025-03-18,COD
5858,1045,1932,3,197,591,2024-10-19,COD
5859,228,713,1,200,200,2025-05-08,UPI
5860,908,1023,2,344,688,2024-12-19,COD
5861,1348,415,3,394,1182,2025-02-03,Card
5862,895,1707,4,312,1248,2024-03-21,COD
5863,933,546,4,567,2268,2024-02-02,Card
5864,1663,185,1,360,360,2024-11-21,COD
5865,443,1376,1,148,148,2024-06-19,COD
5866,534,1853,1,165,165,2025-05-15,COD
5867,1612,248,2,123,246,2025-03-20,UPI
5868,862,1700,2,486,972,2024-07-22,UPI
5869,909,659,4,254,1016,2024-01-08,COD
5870,579,1300,3,538,1614,2025-05-02,Card
5871,44,817,2,320,640,2024-04-08,UPI
5872,95,1792,4,241,964,2025-04-19,UPI
5873,1165,1501,4,417,1668,2025-03-04,COD
5874,449,1978,1,250,250,2024-06-08,UPI
5875,937,6,2,133,266,2025-02-08,Card
5876,599,1788,3,362,1086,2024-12-19,Card
5877,31,1741,4,590,2360,2024-02-10,COD
5878,1137,143,1,356,356,2024-03-05,Card
5879,102,508,1,567,567,2024-01-12,Card
5880,612,1917,4,494,1976,2024-11-06,UPI
5881,710,1074,4,377,1508,2024-04-12,COD
5882,876,941,1,434,434,2024-08-05,UPI
5883,438,157,1,413,413,2024-10-02,COD
5884,1124,1582,4,104,416,2024-05-01,UPI
5885,1756,1953,3,321,963,2024-10-24,UPI
5886,1262,773,2,412,824,2024-06-29,COD
5887,716,1047,3,423,1269,2024-04-27,COD
5888,222,795,2,321,642,2025-04-13,UPI
5889,487,778,3,563,1689,2024-04-30,COD
5890,845,1301,2,331,662,2024-01-23,Card
5891,295,1002,3,189,567,2024-07-18,COD
5892,1731,727,1,357,357,2025-03-08,Card
5893,1100,59,2,468,936,2024-04-09,UPI
5894,405,1561,4,523,2092,2025-03-11,Card
5895,101,181,1,168,168,2025-01-18,Card
5896,299,497,3,270,810,2024-09-14,COD
5897,1500,764,3,548,1644,2024-10-01,COD
5898,1514,942,4,261,1044,2024-10-07,COD
5899,443,898,1,505,505,2024-05-06,COD
5900,30,1599,4,600,2400,2024-06-05,Card
5901,1569,1422,2,285,570,2025-01-26,Card
5902,1389,1194,2,324,648,2024-03-30,COD
5903,1180,579,2,400,800,2024-10-06,Card
5904,274,727,3,357,1071,2024-01-19,Card
5905,1578,1568,4,376,1504,2025-01-27,Card
5906,731,1072,1,191,191,2025-04-06,COD
5907,785,1094,4,204,816,2025-04-02,COD
5908,1415,1568,4,376,1504,2024-12-07,UPI
5909,117,634,2,261,522,2024-11-17,COD
5910,26,1918,2,560,1120,2025-01-16,UPI
5911,1276,449,4,464,1856,2024-03-24,UPI
5912,1150,1504,1,414,414,2025-04-13,UPI
5913,1199,1750,1,203,203,2024-12-15,UPI
5914,1896,273,3,554,1662,2024-07-14,UPI
5915,597,452,3,356,1068,2024-08-29,UPI
5916,149,1091,4,474,1896,2025-04-11,UPI
5917,1772,1609,1,472,472,2025-01-11,Card
5918,1210,1775,2,517,1034,2024-12-15,UPI
5919,1186,383,2,226,452,2024-05-29,UPI
5920,1363,294,4,569,2276,2024-01-21,UPI
5921,996,1580,1,318,318,2024-06-02,Card
5922,823,910,1,513,513,2024-04-16,UPI
5923,1762,653,3,233,699,2024-01-07,Card
5924,333,1648,3,270,810,2024-03-08,COD
5925,817,1759,4,502,2008,2024-10-16,COD
5926,60,165,4,258,1032,2025-01-19,COD
5927,1386,1823,4,409,1636,2024-07-27,COD
5928,443,516,1,529,529,2024-03-29,COD
5929,1772,1726,1,338,338,2024-05-26,UPI
5930,1874,1669,3,206,618,2025-02-22,UPI
5931,1852,1089,1,561,561,2025-03-01,Card
5932,97,1818,3,583,1749,2024-09-16,COD
5933,1633,1306,2,571,1142,2024-03-21,COD
5934,239,265,4,139,556,2024-01-15,UPI
5935,33,788,1,199,199,2024-06-17,Card
5936,1152,1551,3,318,954,2024-02-11,Card
5937,1819,804,4,228,912,2024-02-15,UPI
5938,1608,1755,1,270,270,2024-04-13,COD
5939,141,823,4,128,512,2024-02-20,COD
5940,5,1069,3,163,489,2024-10-30,Card
5941,1093,698,1,286,286,2024-12-08,Card
5942,1990,1861,4,559,2236,2024-02-20,COD
5943,1265,257,1,422,422,2024-09-09,UPI
5944,1637,752,3,109,327,2024-05-22,UPI
5945,25,1886,1,189,189,2024-10-15,COD
5946,1536,944,4,102,408,2025-02-08,COD
5947,1417,253,1,159,159,2025-04-18,Card
5948,1389,1139,3,496,1488,2024-06-15,COD
5949,975,567,2,100,200,2024-04-23,Card
5950,1770,1223,4,244,976,2024-07-17,Card
5951,389,729,4,391,1564,2024-06-22,Card
5952,1816,1995,3,462,1386,2024-10-06,COD
5953,735,596,2,519,1038,2025-04-26,Card
5954,1881,1066,1,310,310,2025-03-15,Card
5955,1241,610,2,414,828,2024-04-15,COD
5956,793,692,1,239,239,2024-05-24,COD
5957,370,314,2,455,910,2024-09-28,COD
5958,1170,1537,4,388,1552,2024-05-14,Card
5959,170,744,2,419,838,2025-05-03,UPI
5960,215,476,1,338,338,2024-10-10,UPI
5961,976,1983,1,382,382,2024-02-06,Card
5962,767,203,3,303,909,2024-01-27,Card
5963,444,996,1,149,149,2025-05-06,COD
5964,1384,800,1,296,296,2024-08-26,Card
5965,759,214,4,484,1936,2024-08-02,UPI
5966,913,55,4,253,1012,2024-05-15,Card
5967,1850,715,3,521,1563,2024-03-24,COD
5968,734,421,1,570,570,2024-02-12,Card
5969,833,1815,4,280,1120,2025-02-24,Card
5970,51,830,4,133,532,2024-09-14,COD
5971,1837,1063,3,136,408,2024-08-27,COD
5972,625,692,1,239,239,2024-03-13,UPI
5973,250,1397,2,285,570,2024-12-15,COD
5974,1610,1260,4,342,1368,2024-05-04,UPI
5975,581,1151,2,259,518,2024-07-13,COD
5976,1463,1483,1,219,219,2025-01-07,UPI
5977,104,1907,3,474,1422,2025-01-03,COD
5978,1911,1481,3,193,579,2024-03-29,UPI
5979,1650,185,1,360,360,2025-03-09,COD
5980,1002,1519,2,198,396,2024-12-06,UPI
5981,1824,1677,1,591,591,2024-06-21,Card
5982,1891,1016,4,321,1284,2024-05-16,Card
5983,1443,611,2,435,870,2024-04-27,COD
5984,165,1004,1,244,244,2024-07-20,COD
5985,1031,1265,1,147,147,2024-05-05,Card
5986,1874,1819,3,461,1383,2025-04-15,Card
5987,1405,646,3,308,924,2024-09-12,Card
5988,14,64,2,325,650,2024-04-21,UPI
5989,1449,1701,2,526,1052,2024-01-23,Card
5990,1191,371,4,193,772,2024-10-09,UPI
5991,464,1050,3,203,609,2025-03-03,UPI
5992,112,1347,4,129,516,2024-07-07,Card
5993,1554,1645,1,571,571,2024-09-25,COD
5994,1061,1552,2,488,976,2024-12-02,Card
5995,1951,1195,4,106,424,2024-02-02,Card
5996,1588,1712,1,588,588,2024-03-02,UPI
5997,1324,400,2,152,304,2024-12-08,UPI
5998,1585,483,2,187,374,2024-08-11,COD
5999,157,1924,3,179,537,2025-02-08,COD
6000,1947,1512,2,302,604,2025-01-24,Card
6001,1641,1156,4,443,1772,2024-12-12,Card
6002,19,1756,1,242,242,2024-12-28,COD
6003,1783,1803,3,254,762,2024-07-09,Card
6004,1249,1594,1,143,143,2025-05-04,COD
6005,1763,1773,4,202,808,2024-03-28,Card
6006,1427,1629,2,339,678,2024-12-18,COD
6007,689,1811,1,296,296,2025-04-24,COD
6008,88,330,2,578,1156,2025-02-21,Card
6009,88,1318,2,469,938,2025-01-23,UPI
6010,1623,1133,3,271,813,2024-01-02,UPI
6011,939,892,1,272,272,2025-01-06,UPI
6012,1983,788,4,199,796,2024-03-19,Card
6013,1467,1925,1,230,230,2025-02-11,Card
6014,453,525,4,270,1080,2024-02-03,COD
6015,44,1474,2,395,790,2024-06-23,COD
6016,1171,1042,1,520,520,2025-01-30,COD
6017,52,1243,2,199,398,2024-08-09,UPI
6018,1450,323,2,438,876,2024-09-06,UPI
6019,334,25,2,559,1118,2024-01-06,Card
6020,184,952,1,418,418,2025-03-28,Card
6021,1671,1099,4,277,1108,2024-04-10,COD
6022,407,1883,2,149,298,2024-05-17,COD
6023,1590,1541,1,401,401,2025-04-21,Card
6024,1175,1778,4,252,1008,2024-01-14,Card
6025,878,1412,1,325,325,2024-03-27,Card
6026,2,1874,4,482,1928,2024-06-11,COD
6027,266,1136,2,342,684,2025-04-14,Card
6028,50,920,3,202,606,2024-09-19,Card
6029,1167,1806,2,146,292,2024-08-15,UPI
6030,950,470,2,215,430,2024-10-02,Card
6031,1494,1732,2,482,964,2024-03-19,Card
6032,605,1457,1,591,591,2024-04-28,Card
6033,1325,1312,2,401,802,2024-01-10,Card
6034,1920,952,1,418,418,2025-02-08,UPI
6035,1028,133,1,483,483,2024-09-16,COD
6036,1736,1484,4,565,2260,2025-01-12,UPI
6037,1248,156,3,185,555,2025-03-05,UPI
6038,339,181,3,168,504,2024-06-21,COD
6039,1366,1540,4,135,540,2024-12-01,COD
6040,1150,1301,4,331,1324,2024-01-02,COD
6041,608,1709,3,117,351,2024-08-31,UPI
6042,213,1415,1,518,518,2024-02-10,UPI
6043,1637,453,3,396,1188,2025-03-30,Card
6044,1843,1203,4,137,548,2024-10-27,Card
6045,229,1230,3,523,1569,2024-09-25,Card
6046,1579,1985,2,452,904,2024-04-05,COD
6047,1758,294,3,569,1707,2025-02-11,UPI
6048,1879,432,4,172,688,2024-02-15,UPI
6049,842,1179,4,598,2392,2025-05-08,COD
6050,1853,1539,1,435,435,2024-11-20,COD
6051,230,974,1,173,173,2025-01-17,COD
6052,503,220,1,562,562,2024-11-11,Card
6053,1623,1771,1,466,466,2024-02-01,COD
6054,1859,435,1,499,499,2024-03-21,UPI
6055,1906,347,4,136,544,2024-01-31,UPI
6056,1200,1366,4,239,956,2025-03-15,Card
6057,1831,349,4,165,660,2024-08-22,UPI
6058,123,1127,4,449,1796,2024-07-25,Card
6059,1938,1728,1,508,508,2025-01-19,Card
6060,953,1385,2,185,370,2024-07-19,UPI
6061,1342,885,4,172,688,2024-07-30,UPI
6062,1278,324,3,138,414,2024-12-31,Card
6063,550,963,1,573,573,2025-04-07,Card
6064,373,1790,2,156,312,2024-03-14,COD
6065,552,692,3,239,717,2025-01-05,Card
6066,1929,646,2,308,616,2024-03-25,UPI
6067,1323,1663,4,270,1080,2024-07-31,Card
6068,618,627,1,400,400,2024-11-29,COD
6069,842,137,2,462,924,2024-01-19,UPI
6070,1616,1312,2,401,802,2025-01-16,COD
6071,69,860,1,301,301,2025-04-18,COD
6072,1548,1194,3,324,972,2025-01-10,UPI
6073,39,1573,2,132,264,2025-04-02,UPI
6074,225,322,4,311,1244,2024-11-10,COD
6075,233,654,3,272,816,2025-04-10,COD
6076,1158,1583,1,358,358,2024-12-17,Card
6077,1627,1065,3,535,1605,2025-05-03,COD
6078,287,526,2,163,326,2024-06-28,UPI
6079,1140,979,2,116,232,2024-11-13,UPI
6080,619,38,1,520,520,2025-05-09,UPI
6081,985,1930,2,276,552,2024-09-11,COD
6082,1341,847,1,514,514,2024-04-18,COD
6083,896,1027,2,595,1190,2025-04-03,UPI
6084,481,548,4,580,2320,2025-01-15,Card
6085,944,1024,1,448,448,2024-09-08,COD
6086,418,1203,3,137,411,2024-07-31,Card
6087,877,137,4,462,1848,2024-05-15,UPI
6088,473,1814,2,515,1030,2025-03-31,COD
6089,996,493,4,421,1684,2024-08-17,Card
6090,1448,895,1,481,481,2024-10-13,COD
6091,759,620,4,365,1460,2025-04-29,COD
6092,1232,1507,1,599,599,2025-05-12,COD
6093,1371,1176,2,403,806,2024-11-13,COD
6094,60,226,1,368,368,2025-04-08,COD
6095,1677,368,2,320,640,2024-10-20,UPI
6096,1975,1229,1,205,205,2024-11-27,UPI
6097,1799,594,3,402,1206,2024-03-16,UPI
6098,575,1408,1,355,355,2024-09-16,UPI
6099,112,1942,2,512,1024,2025-04-21,COD
6100,504,1588,3,464,1392,2024-12-23,Card
6101,597,1854,4,145,580,2024-05-05,UPI
6102,545,532,3,341,1023,2024-05-12,UPI
6103,1190,1358,2,222,444,2024-12-31,COD
6104,277,1696,1,444,444,2024-03-22,Card
6105,1089,1987,4,243,972,2024-08-28,UPI
6106,781,1480,2,534,1068,2025-03-06,Card
6107,302,423,1,521,521,2024-02-18,Card
6108,1806,901,1,259,259,2024-01-15,Card
6109,1246,1275,4,263,1052,2024-10-22,Card
6110,941,1820,4,351,1404,2024-06-20,Card
6111,533,1330,3,439,1317,2024-05-15,COD
6112,986,116,2,213,426,2025-02-20,UPI
6113,623,14,1,545,545,2024-09-26,COD
6114,1694,669,2,303,606,2024-08-20,COD
6115,456,87,3,425,1275,2024-09-05,UPI
6116,86,371,1,193,193,2024-10-08,UPI
6117,672,1587,4,250,1000,2024-02-29,UPI
6118,316,1169,2,478,956,2024-06-02,COD
6119,1501,1953,3,321,963,2025-03-20,UPI
6120,1975,241,2,195,390,2024-08-15,UPI
6121,1589,275,1,408,408,2024-03-03,UPI
6122,399,591,1,224,224,2024-05-20,COD
6123,814,430,4,497,1988,2025-04-30,Card
6124,220,548,3,580,1740,2024-07-26,COD
6125,372,1832,2,198,396,2024-09-10,Card
6126,173,1036,2,497,994,2025-04-30,COD
6127,1930,945,2,371,742,2024-07-24,Card
6128,799,1519,2,198,396,2024-06-02,UPI
6129,895,1947,1,195,195,2024-12-13,COD
6130,1451,762,3,108,324,2024-11-17,Card
6131,805,904,1,497,497,2024-10-27,Card
6132,378,44,1,503,503,2024-08-06,UPI
6133,1597,930,3,159,477,2025-05-13,UPI
6134,286,935,4,582,2328,2024-11-03,UPI
6135,1784,1106,3,458,1374,2024-11-09,Card
6136,651,1181,2,119,238,2024-03-09,COD
6137,1408,1607,1,293,293,2025-05-08,Card
6138,35,1826,3,313,939,2024-06-28,UPI
6139,202,379,4,289,1156,2025-01-21,UPI
6140,1746,561,3,196,588,2024-04-20,Card
6141,270,94,3,193,579,2024-12-25,Card
6142,1423,703,3,250,750,2024-04-19,Card
6143,1681,1986,3,264,792,2025-01-09,COD
6144,554,1752,4,130,520,2024-03-12,UPI
6145,1445,372,1,451,451,2024-04-10,UPI
6146,1201,1800,2,188,376,2025-03-28,Card
6147,348,518,1,556,556,2024-07-28,UPI
6148,197,1068,4,441,1764,2024-02-18,Card
6149,358,1253,1,333,333,2024-11-07,UPI
6150,839,1777,2,317,634,2024-01-14,COD
6151,1368,1905,4,239,956,2024-07-05,COD
6152,1757,1010,4,397,1588,2025-02-12,Card
6153,137,1217,4,259,1036,2024-01-20,Card
6154,1263,1103,1,427,427,2025-01-14,Card
6155,618,731,4,198,792,2024-05-25,UPI
6156,1243,1336,1,290,290,2024-12-20,UPI
6157,736,1974,4,498,1992,2024-11-25,Card
6158,816,1665,2,111,222,2024-10-19,COD
6159,392,557,1,406,406,2024-05-15,Card
6160,929,1518,2,272,544,2025-05-05,UPI
6161,203,330,1,578,578,2025-04-30,COD
6162,250,63,4,128,512,2024-09-11,UPI
6163,339,1861,1,559,559,2024-11-18,COD
6164,713,1193,2,331,662,2024-09-01,COD
6165,1814,1322,1,354,354,2024-04-10,COD
6166,1908,1141,3,186,558,2025-04-14,Card
6167,1720,1857,1,279,279,2024-08-03,COD
6168,28,858,1,368,368,2024-04-10,Card
6169,984,1092,2,587,1174,2024-03-08,Card
6170,927,920,4,202,808,2024-02-04,Card
6171,690,6,2,133,266,2024-07-23,UPI
6172,1810,822,1,267,267,2024-10-24,UPI
6173,1468,1501,3,417,1251,2024-09-11,COD
6174,1138,514,1,484,484,2024-11-21,UPI
6175,252,827,3,380,1140,2024-02-26,UPI
6176,49,1867,2,189,378,2024-10-14,COD
6177,1768,1761,2,133,266,2024-07-05,UPI
6178,1670,1431,2,120,240,2024-10-02,UPI
6179,1681,1270,3,210,630,2025-01-31,COD
6180,1893,1409,2,375,750,2024-04-29,UPI
6181,337,631,4,196,784,2024-03-31,COD
6182,1848,1084,3,499,1497,2024-11-11,UPI
6183,927,300,3,269,807,2024-02-13,Card
6184,1268,1844,1,490,490,2025-04-03,COD
6185,232,659,4,254,1016,2025-03-17,Card
6186,1432,1398,3,139,417,2024-04-24,UPI
6187,753,482,3,287,861,2024-11-25,COD
6188,1375,1552,4,488,1952,2024-02-24,UPI
6189,1207,292,2,524,1048,2024-07-30,COD
6190,1987,1122,2,273,546,2025-02-28,COD
6191,1975,1554,3,495,1485,2025-03-06,UPI
6192,908,588,2,338,676,2024-04-10,UPI
6193,1930,1895,3,169,507,2024-05-06,UPI
6194,1752,1087,1,252,252,2024-11-06,UPI
6195,1868,217,3,163,489,2024-08-24,UPI
6196,742,1732,3,482,1446,2024-01-08,UPI
6197,771,1412,1,325,325,2024-02-19,COD
6198,357,390,2,319,638,2024-09-15,Card
6199,1402,716,1,546,546,2024-10-16,COD
6200,674,1347,1,129,129,2025-02-25,Card
6201,1920,1579,2,364,728,2024-07-13,COD
6202,94,532,3,341,1023,2024-02-05,COD
6203,1882,451,2,535,1070,2025-03-27,Card
6204,1813,56,3,289,867,2024-07-27,UPI
6205,386,887,4,577,2308,2025-01-24,UPI
6206,452,1930,4,276,1104,2025-01-20,COD
6207,1673,800,2,296,592,2025-02-09,COD
6208,1675,662,3,195,585,2024-10-29,COD
6209,1869,1949,4,181,724,2024-04-19,Card
6210,319,1048,2,347,694,2024-10-29,Card
6211,932,585,3,196,588,2024-05-02,UPI
6212,1723,1312,1,401,401,2024-05-13,UPI
6213,557,810,4,193,772,2024-06-21,COD
